,Date,variable,value
776,7/27/2009,12:30 AM,21
777,7/28/2009,12:30 AM,20
778,7/29/2009,12:30 AM,33
779,7/30/2009,12:30 AM,25
780,7/31/2009,12:30 AM,29
781,8/1/2009,12:30 AM,26
782,8/2/2009,12:30 AM,27
783,8/3/2009,12:30 AM,17
784,8/4/2009,12:30 AM,23
785,8/5/2009,12:30 AM,24
786,8/6/2009,12:30 AM,25
787,8/7/2009,12:30 AM,16
788,8/8/2009,12:30 AM,22
789,8/9/2009,12:30 AM,32
790,8/10/2009,12:30 AM,23
791,8/11/2009,12:30 AM,29
792,8/12/2009,12:30 AM,28
793,8/13/2009,12:30 AM,23
794,8/14/2009,12:30 AM,18
795,8/15/2009,12:30 AM,19
796,8/16/2009,12:30 AM,22
797,8/17/2009,12:30 AM,17
798,8/18/2009,12:30 AM,18
799,8/19/2009,12:30 AM,21
800,8/20/2009,12:30 AM,26
801,8/21/2009,12:30 AM,22
802,8/22/2009,12:30 AM,20
803,8/23/2009,12:30 AM,17
804,8/24/2009,12:30 AM,23
805,8/25/2009,12:30 AM,17
806,8/26/2009,12:30 AM,17
807,8/27/2009,12:30 AM,21
808,8/28/2009,12:30 AM,19
809,8/29/2009,12:30 AM,23
810,8/30/2009,12:30 AM,17
811,8/31/2009,12:30 AM,16
812,9/1/2009,12:30 AM,13
813,9/2/2009,12:30 AM,13
814,9/3/2009,12:30 AM,12
815,9/4/2009,12:30 AM,12
816,9/5/2009,12:30 AM,14
817,9/6/2009,12:30 AM,14
818,9/7/2009,12:30 AM,15
819,9/8/2009,12:30 AM,14
820,9/9/2009,12:30 AM,13
821,9/10/2009,12:30 AM,13
822,9/11/2009,12:30 AM,12
823,9/12/2009,12:30 AM,12
824,9/13/2009,12:30 AM,13
825,9/14/2009,12:30 AM,12
826,9/15/2009,12:30 AM,14
827,9/16/2009,12:30 AM,15
828,9/17/2009,12:30 AM,13
829,9/18/2009,12:30 AM,12
830,9/19/2009,12:30 AM,12
831,9/20/2009,12:30 AM,12
832,9/21/2009,12:30 AM,12
833,9/22/2009,12:30 AM,14
834,9/23/2009,12:30 AM,14
835,9/24/2009,12:30 AM,16
836,9/25/2009,12:30 AM,15
837,9/26/2009,12:30 AM,14
838,9/27/2009,12:30 AM,12
839,9/28/2009,12:30 AM,12
840,9/29/2009,12:30 AM,12
841,9/30/2009,12:30 AM,14
842,10/1/2009,12:30 AM,13
843,10/2/2009,12:30 AM,13
844,10/3/2009,12:30 AM,15
845,10/4/2009,12:30 AM,13
846,10/5/2009,12:30 AM,13
847,10/6/2009,12:30 AM,13
848,10/7/2009,12:30 AM,12
849,10/8/2009,12:30 AM,11
850,10/9/2009,12:30 AM,11
851,10/10/2009,12:30 AM,13
852,10/11/2009,12:30 AM,11
853,10/12/2009,12:30 AM,11
854,10/13/2009,12:30 AM,19
855,10/14/2009,12:30 AM,11
856,10/15/2009,12:30 AM,10
857,10/16/2009,12:30 AM,10
858,10/17/2009,12:30 AM,10
859,10/18/2009,12:30 AM,10
860,10/19/2009,12:30 AM,10
861,10/20/2009,12:30 AM,10
862,10/21/2009,12:30 AM,10
863,10/22/2009,12:30 AM,10
864,10/23/2009,12:30 AM,9
865,10/24/2009,12:30 AM,11
866,10/25/2009,12:30 AM,10
867,10/26/2009,12:30 AM,9
868,10/27/2009,12:30 AM,10
869,10/28/2009,12:30 AM,10
870,10/29/2009,12:30 AM,10
871,10/30/2009,12:30 AM,11
872,10/31/2009,12:30 AM,10
873,11/1/2009,12:30 AM,10
874,11/2/2009,12:30 AM,10
875,11/3/2009,12:30 AM,10
876,11/4/2009,12:30 AM,10
877,11/5/2009,12:30 AM,10
878,11/6/2009,12:30 AM,10
879,11/7/2009,12:30 AM,10
880,11/8/2009,12:30 AM,10
881,11/9/2009,12:30 AM,10
882,11/10/2009,12:30 AM,11
883,11/11/2009,12:30 AM,12
884,11/12/2009,12:30 AM,11
885,11/13/2009,12:30 AM,11
886,11/14/2009,12:30 AM,11
887,11/15/2009,12:30 AM,12
888,11/16/2009,12:30 AM,11
889,11/17/2009,12:30 AM,11
890,11/18/2009,12:30 AM,12
891,11/19/2009,12:30 AM,12
892,11/20/2009,12:30 AM,12
893,11/21/2009,12:30 AM,11
894,11/22/2009,12:30 AM,11
895,11/23/2009,12:30 AM,11
896,11/24/2009,12:30 AM,11
897,11/25/2009,12:30 AM,11
898,11/26/2009,12:30 AM,11
899,11/27/2009,12:30 AM,11
900,11/28/2009,12:30 AM,12
901,11/29/2009,12:30 AM,11
902,11/30/2009,12:30 AM,10
903,12/1/2009,12:30 AM,11
904,12/2/2009,12:30 AM,11
905,12/3/2009,12:30 AM,11
906,12/4/2009,12:30 AM,11
907,12/5/2009,12:30 AM,11
908,12/6/2009,12:30 AM,11
909,12/7/2009,12:30 AM,11
910,12/8/2009,12:30 AM,12
911,12/9/2009,12:30 AM,11
912,12/10/2009,12:30 AM,12
913,12/11/2009,12:30 AM,12
914,12/12/2009,12:30 AM,11
915,12/13/2009,12:30 AM,11
916,12/14/2009,12:30 AM,11
917,12/15/2009,12:30 AM,11
918,12/16/2009,12:30 AM,11
919,12/17/2009,12:30 AM,12
920,12/18/2009,12:30 AM,11
921,12/19/2009,12:30 AM,11
922,12/20/2009,12:30 AM,11
923,12/21/2009,12:30 AM,11
924,12/22/2009,12:30 AM,11
925,12/23/2009,12:30 AM,11
926,12/24/2009,12:30 AM,11
927,12/25/2009,12:30 AM,12
928,12/26/2009,12:30 AM,11
929,12/27/2009,12:30 AM,11
930,12/28/2009,12:30 AM,12
931,12/29/2009,12:30 AM,11
932,12/30/2009,12:30 AM,11
933,12/31/2009,12:30 AM,11
934,1/1/2010,12:30 AM,11
935,1/2/2010,12:30 AM,11
936,1/3/2010,12:30 AM,11
937,1/4/2010,12:30 AM,12
938,1/5/2010,12:30 AM,12
939,1/6/2010,12:30 AM,11
940,1/7/2010,12:30 AM,12
941,1/8/2010,12:30 AM,11
942,1/9/2010,12:30 AM,11
943,1/10/2010,12:30 AM,12
944,1/11/2010,12:30 AM,12
945,1/12/2010,12:30 AM,12
946,1/13/2010,12:30 AM,12
947,1/14/2010,12:30 AM,11
948,1/15/2010,12:30 AM,11
949,1/16/2010,12:30 AM,12
950,1/17/2010,12:30 AM,12
951,1/18/2010,12:30 AM,11
952,1/19/2010,12:30 AM,12
953,1/20/2010,12:30 AM,12
954,1/21/2010,12:30 AM,12
955,1/22/2010,12:30 AM,12
956,1/23/2010,12:30 AM,12
957,1/24/2010,12:30 AM,12
958,1/25/2010,12:30 AM,11
959,1/26/2010,12:30 AM,11
960,1/27/2010,12:30 AM,12
961,1/28/2010,12:30 AM,11
962,1/29/2010,12:30 AM,12
963,1/30/2010,12:30 AM,11
964,1/31/2010,12:30 AM,11
965,2/1/2010,12:30 AM,12
966,2/2/2010,12:30 AM,11
967,2/3/2010,12:30 AM,11
968,2/4/2010,12:30 AM,11
969,2/5/2010,12:30 AM,11
970,2/6/2010,12:30 AM,11
971,2/7/2010,12:30 AM,11
972,2/8/2010,12:30 AM,11
973,2/9/2010,12:30 AM,11
974,2/10/2010,12:30 AM,11
975,2/11/2010,12:30 AM,11
976,2/12/2010,12:30 AM,11
977,2/13/2010,12:30 AM,11
978,2/14/2010,12:30 AM,11
979,2/15/2010,12:30 AM,12
980,2/16/2010,12:30 AM,17
981,2/17/2010,12:30 AM,11
982,2/18/2010,12:30 AM,11
983,2/19/2010,12:30 AM,11
984,2/20/2010,12:30 AM,11
985,2/21/2010,12:30 AM,11
986,2/22/2010,12:30 AM,11
987,2/23/2010,12:30 AM,11
988,2/24/2010,12:30 AM,11
989,2/25/2010,12:30 AM,12
990,2/26/2010,12:30 AM,11
991,2/27/2010,12:30 AM,12
992,2/28/2010,12:30 AM,13
993,3/1/2010,12:30 AM,12
994,3/2/2010,12:30 AM,12
995,3/3/2010,12:30 AM,12
996,3/4/2010,12:30 AM,12
997,3/5/2010,12:30 AM,12
998,3/6/2010,12:30 AM,12
999,3/7/2010,12:30 AM,11
1000,3/8/2010,12:30 AM,11
1001,3/9/2010,12:30 AM,11
1002,3/10/2010,12:30 AM,10
1003,3/11/2010,12:30 AM,11
1004,3/12/2010,12:30 AM,11
1005,3/13/2010,12:30 AM,11
1006,3/14/2010,12:30 AM,19
1007,3/15/2010,12:30 AM,11
1008,3/16/2010,12:30 AM,13
1009,3/17/2010,12:30 AM,14
1010,3/18/2010,12:30 AM,14
1011,3/19/2010,12:30 AM,15
1012,3/20/2010,12:30 AM,14
1013,3/21/2010,12:30 AM,14
1014,3/22/2010,12:30 AM,14
1015,3/23/2010,12:30 AM,15
1016,3/24/2010,12:30 AM,14
1017,3/25/2010,12:30 AM,14
1018,3/26/2010,12:30 AM,14
1019,3/27/2010,12:30 AM,19
1020,3/28/2010,12:30 AM,13
1021,3/29/2010,12:30 AM,13
1022,3/30/2010,12:30 AM,10
1023,3/31/2010,12:30 AM,11
1024,4/1/2010,12:30 AM,11
1025,4/2/2010,12:30 AM,10
1026,4/3/2010,12:30 AM,11
1027,4/4/2010,12:30 AM,11
1028,4/5/2010,12:30 AM,10
1029,4/6/2010,12:30 AM,11
1030,4/7/2010,12:30 AM,15
1031,4/8/2010,12:30 AM,12
1032,4/9/2010,12:30 AM,15
1033,4/10/2010,12:30 AM,14
1034,4/11/2010,12:30 AM,14
1035,4/12/2010,12:30 AM,15
1036,4/13/2010,12:30 AM,15
1037,4/14/2010,12:30 AM,15
1038,4/15/2010,12:30 AM,15
1039,4/16/2010,12:30 AM,16
1040,4/17/2010,12:30 AM,16
1041,4/18/2010,12:30 AM,15
1042,4/19/2010,12:30 AM,15
1043,4/20/2010,12:30 AM,15
1044,4/21/2010,12:30 AM,15
1045,4/22/2010,12:30 AM,15
1046,4/23/2010,12:30 AM,15
1047,4/24/2010,12:30 AM,15
1048,4/25/2010,12:30 AM,14
1049,4/26/2010,12:30 AM,15
1050,4/27/2010,12:30 AM,15
1051,4/28/2010,12:30 AM,14
1052,4/29/2010,12:30 AM,14
1053,4/30/2010,12:30 AM,14
1054,5/1/2010,12:30 AM,15
1055,5/2/2010,12:30 AM,20
1056,5/3/2010,12:30 AM,19
1057,5/4/2010,12:30 AM,16
1058,5/5/2010,12:30 AM,15
1059,5/6/2010,12:30 AM,16
1060,5/7/2010,12:30 AM,16
1061,5/8/2010,12:30 AM,15
1062,5/9/2010,12:30 AM,14
1063,5/10/2010,12:30 AM,15
1064,5/11/2010,12:30 AM,14
1065,5/12/2010,12:30 AM,15
1066,5/13/2010,12:30 AM,15
1067,5/14/2010,12:30 AM,16
1068,5/15/2010,12:30 AM,16
1069,5/16/2010,12:30 AM,17
1070,5/17/2010,12:30 AM,16
1071,5/18/2010,12:30 AM,14
1072,5/19/2010,12:30 AM,14
1073,5/20/2010,12:30 AM,16
1074,5/21/2010,12:30 AM,16
1075,5/22/2010,12:30 AM,16
1076,5/23/2010,12:30 AM,17
1077,5/24/2010,12:30 AM,16
1078,5/25/2010,12:30 AM,16
1079,5/26/2010,12:30 AM,11
1080,5/27/2010,12:30 AM,13
1081,5/28/2010,12:30 AM,13
1082,5/29/2010,12:30 AM,12
1083,5/30/2010,12:30 AM,14
1084,5/31/2010,12:30 AM,14
1085,6/1/2010,12:30 AM,14
1086,6/2/2010,12:30 AM,13
1087,6/3/2010,12:30 AM,15
1088,6/4/2010,12:30 AM,13
1089,6/5/2010,12:30 AM,15
1090,6/6/2010,12:30 AM,19
1091,6/7/2010,12:30 AM,13
1092,6/8/2010,12:30 AM,10
1093,6/9/2010,12:30 AM,11
1094,6/10/2010,12:30 AM,13
1095,6/11/2010,12:30 AM,14
1096,6/12/2010,12:30 AM,13
1097,6/13/2010,12:30 AM,19
1098,6/14/2010,12:30 AM,23
1099,6/15/2010,12:30 AM,17
1100,6/16/2010,12:30 AM,13
1101,6/17/2010,12:30 AM,16
1102,6/18/2010,12:30 AM,16
1103,6/19/2010,12:30 AM,13
1104,6/20/2010,12:30 AM,26
1105,6/21/2010,12:30 AM,17
1106,6/22/2010,12:30 AM,16
1107,6/23/2010,12:30 AM,20
1108,6/24/2010,12:30 AM,21
1109,6/25/2010,12:30 AM,19
1110,6/26/2010,12:30 AM,18
1111,6/27/2010,12:30 AM,20
1112,6/28/2010,12:30 AM,28
1113,6/29/2010,12:30 AM,20
1114,6/30/2010,12:30 AM,16
1115,7/1/2010,12:30 AM,15
1116,7/2/2010,12:30 AM,14
1117,7/3/2010,12:30 AM,14
1118,7/4/2010,12:30 AM,18
1119,7/5/2010,12:30 AM,17
1120,7/6/2010,12:30 AM,21
1121,7/7/2010,12:30 AM,28
1122,7/8/2010,12:30 AM,30
1123,7/9/2010,12:30 AM,21
1124,7/10/2010,12:30 AM,23
1125,7/11/2010,12:30 AM,17
1126,7/12/2010,12:30 AM,18
1127,7/13/2010,12:30 AM,18
1128,7/14/2010,12:30 AM,15
1129,7/15/2010,12:30 AM,18
1130,7/16/2010,12:30 AM,25
1131,7/17/2010,12:30 AM,25
1132,7/18/2010,12:30 AM,26
1133,7/19/2010,12:30 AM,26
1134,7/20/2010,12:30 AM,24
1135,7/21/2010,12:30 AM,24
1136,7/22/2010,12:30 AM,22
1137,7/23/2010,12:30 AM,24
1138,7/24/2010,12:30 AM,27
1139,7/25/2010,12:30 AM,28
1140,7/26/2010,12:30 AM,25
1141,7/27/2010,12:30 AM,20
1142,7/28/2010,12:30 AM,22
1143,7/29/2010,12:30 AM,26
1144,7/30/2010,12:30 AM,21
1145,7/31/2010,12:30 AM,21
1146,8/1/2010,12:30 AM,18
1147,8/2/2010,12:30 AM,16
1148,8/3/2010,12:30 AM,21
1149,8/4/2010,12:30 AM,21
1150,8/5/2010,12:30 AM,22
1151,8/6/2010,12:30 AM,
1152,8/7/2010,12:30 AM,17
1153,8/8/2010,12:30 AM,20
1154,8/9/2010,12:30 AM,20
1155,8/10/2010,12:30 AM,23
1156,Date,1:00 AM,1:00 AM
1157,1/11/2009,1:00 AM,9
1158,1/12/2009,1:00 AM,9
1159,1/13/2009,1:00 AM,9
1160,1/14/2009,1:00 AM,9
1161,1/15/2009,1:00 AM,8
1162,1/16/2009,1:00 AM,9
1163,1/17/2009,1:00 AM,9
1164,1/18/2009,1:00 AM,10
1165,1/19/2009,1:00 AM,9
1166,1/20/2009,1:00 AM,9
1167,1/21/2009,1:00 AM,9
1168,1/22/2009,1:00 AM,9
1169,1/23/2009,1:00 AM,9
1170,1/24/2009,1:00 AM,9
1171,1/25/2009,1:00 AM,8
1172,1/26/2009,1:00 AM,7
1173,1/27/2009,1:00 AM,9
1174,1/28/2009,1:00 AM,9
1175,1/29/2009,1:00 AM,9
1176,1/30/2009,1:00 AM,9
1177,1/31/2009,1:00 AM,9
1178,2/1/2009,1:00 AM,9
1179,2/2/2009,1:00 AM,9
1180,2/3/2009,1:00 AM,8
1181,2/4/2009,1:00 AM,9
1182,2/5/2009,1:00 AM,9
1183,2/6/2009,1:00 AM,9
1184,2/7/2009,1:00 AM,9
1185,2/8/2009,1:00 AM,8
1186,2/9/2009,1:00 AM,7
1187,2/10/2009,1:00 AM,8
1188,2/11/2009,1:00 AM,8
1189,2/12/2009,1:00 AM,8
1190,2/13/2009,1:00 AM,8
1191,2/14/2009,1:00 AM,8
1192,2/15/2009,1:00 AM,8
1193,2/16/2009,1:00 AM,8
1194,2/17/2009,1:00 AM,9
1195,2/18/2009,1:00 AM,8
1196,2/19/2009,1:00 AM,8
1197,2/20/2009,1:00 AM,8
1198,2/21/2009,1:00 AM,9
1199,2/22/2009,1:00 AM,8
1200,2/23/2009,1:00 AM,9
1201,2/24/2009,1:00 AM,9
1202,2/25/2009,1:00 AM,8
1203,2/26/2009,1:00 AM,8
1204,2/27/2009,1:00 AM,8
1205,2/28/2009,1:00 AM,9
1206,3/1/2009,1:00 AM,8
1207,3/2/2009,1:00 AM,8
1208,3/3/2009,1:00 AM,8
1209,3/4/2009,1:00 AM,8
1210,3/5/2009,1:00 AM,7
1211,3/6/2009,1:00 AM,9
1212,3/7/2009,1:00 AM,9
1213,3/8/2009,1:00 AM,9
1214,3/9/2009,1:00 AM,9
1215,3/10/2009,1:00 AM,8
1216,3/11/2009,1:00 AM,8
1217,3/12/2009,1:00 AM,8
1218,3/13/2009,1:00 AM,8
1219,3/14/2009,1:00 AM,8
1220,3/15/2009,1:00 AM,8
1221,3/16/2009,1:00 AM,9
1222,3/17/2009,1:00 AM,9
1223,3/18/2009,1:00 AM,7
1224,3/19/2009,1:00 AM,9
1225,3/20/2009,1:00 AM,8
1226,3/21/2009,1:00 AM,8
1227,3/22/2009,1:00 AM,9
1228,3/23/2009,1:00 AM,9
1229,3/24/2009,1:00 AM,8
1230,3/25/2009,1:00 AM,8
1231,3/26/2009,1:00 AM,9
1232,3/27/2009,1:00 AM,8
1233,3/28/2009,1:00 AM,8
1234,3/29/2009,1:00 AM,8
1235,3/30/2009,1:00 AM,8
1236,3/31/2009,1:00 AM,8
1237,4/1/2009,1:00 AM,8
1238,4/2/2009,1:00 AM,8
1239,4/3/2009,1:00 AM,8
1240,4/4/2009,1:00 AM,8
1241,4/5/2009,1:00 AM,9
1242,4/6/2009,1:00 AM,9
1243,4/7/2009,1:00 AM,8
1244,4/8/2009,1:00 AM,8
1245,4/9/2009,1:00 AM,8
1246,4/10/2009,1:00 AM,7
1247,4/11/2009,1:00 AM,10
1248,4/12/2009,1:00 AM,8
1249,4/13/2009,1:00 AM,8
1250,4/14/2009,1:00 AM,8
1251,4/15/2009,1:00 AM,8
1252,4/16/2009,1:00 AM,8
1253,4/17/2009,1:00 AM,8
1254,4/18/2009,1:00 AM,11
1255,4/19/2009,1:00 AM,11
1256,4/20/2009,1:00 AM,10
1257,4/21/2009,1:00 AM,9
1258,4/22/2009,1:00 AM,8
1259,4/23/2009,1:00 AM,8
1260,4/24/2009,1:00 AM,8
1261,4/25/2009,1:00 AM,13
1262,4/26/2009,1:00 AM,12
1263,4/27/2009,1:00 AM,14
1264,4/28/2009,1:00 AM,20
1265,4/29/2009,1:00 AM,16
1266,4/30/2009,1:00 AM,8
1267,5/1/2009,1:00 AM,9
1268,5/2/2009,1:00 AM,15
1269,5/3/2009,1:00 AM,12
1270,5/4/2009,1:00 AM,8
1271,5/5/2009,1:00 AM,9
1272,5/6/2009,1:00 AM,8
1273,5/7/2009,1:00 AM,10
1274,5/8/2009,1:00 AM,9
1275,5/9/2009,1:00 AM,17
1276,5/10/2009,1:00 AM,15
1277,5/11/2009,1:00 AM,7
1278,5/12/2009,1:00 AM,7
1279,5/13/2009,1:00 AM,7
1280,5/14/2009,1:00 AM,8
1281,5/15/2009,1:00 AM,16
1282,5/16/2009,1:00 AM,18
1283,5/17/2009,1:00 AM,16
1284,5/18/2009,1:00 AM,8
1285,5/19/2009,1:00 AM,8
1286,5/20/2009,1:00 AM,8
1287,5/21/2009,1:00 AM,8
1288,5/22/2009,1:00 AM,14
1289,5/23/2009,1:00 AM,21
1290,5/24/2009,1:00 AM,16
1291,5/25/2009,1:00 AM,17
1292,5/26/2009,1:00 AM,12
1293,5/27/2009,1:00 AM,8
1294,5/28/2009,1:00 AM,15
1295,5/29/2009,1:00 AM,17
1296,5/30/2009,1:00 AM,16
1297,5/31/2009,1:00 AM,11
1298,6/1/2009,1:00 AM,10
1299,6/2/2009,1:00 AM,14
1300,6/3/2009,1:00 AM,17
1301,6/4/2009,1:00 AM,16
1302,6/5/2009,1:00 AM,9
1303,6/6/2009,1:00 AM,9
1304,6/7/2009,1:00 AM,10
1305,6/8/2009,1:00 AM,11
1306,6/9/2009,1:00 AM,21
1307,6/10/2009,1:00 AM,16
1308,6/11/2009,1:00 AM,17
1309,6/12/2009,1:00 AM,22
1310,6/13/2009,1:00 AM,20
1311,6/14/2009,1:00 AM,24
1312,6/15/2009,1:00 AM,13
1313,6/16/2009,1:00 AM,15
1314,6/17/2009,1:00 AM,14
1315,6/18/2009,1:00 AM,13
1316,6/19/2009,1:00 AM,18
1317,6/20/2009,1:00 AM,21
1318,6/21/2009,1:00 AM,22
1319,6/22/2009,1:00 AM,16
1320,6/23/2009,1:00 AM,19
1321,6/24/2009,1:00 AM,23
1322,6/25/2009,1:00 AM,26
1323,6/26/2009,1:00 AM,24
1324,6/27/2009,1:00 AM,24
1325,6/28/2009,1:00 AM,15
1326,6/29/2009,1:00 AM,13
1327,6/30/2009,1:00 AM,19
1328,7/1/2009,1:00 AM,19
1329,7/2/2009,1:00 AM,21
1330,7/3/2009,1:00 AM,19
1331,7/4/2009,1:00 AM,16
1332,7/5/2009,1:00 AM,16
1333,7/6/2009,1:00 AM,15
1334,7/7/2009,1:00 AM,15
1335,7/8/2009,1:00 AM,18
1336,7/9/2009,1:00 AM,18
1337,7/10/2009,1:00 AM,16
1338,7/11/2009,1:00 AM,21
1339,7/12/2009,1:00 AM,23
1340,7/13/2009,1:00 AM,21
1341,7/14/2009,1:00 AM,21
1342,7/15/2009,1:00 AM,17
1343,7/16/2009,1:00 AM,22
1344,7/17/2009,1:00 AM,29
1345,7/18/2009,1:00 AM,23
1346,7/19/2009,1:00 AM,16
1347,7/20/2009,1:00 AM,16
1348,7/21/2009,1:00 AM,16
1349,7/22/2009,1:00 AM,21
1350,7/23/2009,1:00 AM,19
1351,7/24/2009,1:00 AM,25
1352,7/25/2009,1:00 AM,20
1353,7/26/2009,1:00 AM,19
1354,7/27/2009,1:00 AM,20
1355,7/28/2009,1:00 AM,20
1356,7/29/2009,1:00 AM,32
1357,7/30/2009,1:00 AM,27
1358,7/31/2009,1:00 AM,28
1359,8/1/2009,1:00 AM,20
1360,8/2/2009,1:00 AM,27
1361,8/3/2009,1:00 AM,18
1362,8/4/2009,1:00 AM,20
1363,8/5/2009,1:00 AM,22
1364,8/6/2009,1:00 AM,25
1365,8/7/2009,1:00 AM,16
1366,8/8/2009,1:00 AM,21
1367,8/9/2009,1:00 AM,32
1368,8/10/2009,1:00 AM,22
1369,8/11/2009,1:00 AM,28
1370,8/12/2009,1:00 AM,27
1371,8/13/2009,1:00 AM,23
1372,8/14/2009,1:00 AM,18
1373,8/15/2009,1:00 AM,19
1374,8/16/2009,1:00 AM,20
1375,8/17/2009,1:00 AM,19
1376,8/18/2009,1:00 AM,18
1377,8/19/2009,1:00 AM,20
1378,8/20/2009,1:00 AM,25
1379,8/21/2009,1:00 AM,21
1380,8/22/2009,1:00 AM,20
1381,8/23/2009,1:00 AM,17
1382,8/24/2009,1:00 AM,19
1383,8/25/2009,1:00 AM,17
1384,8/26/2009,1:00 AM,19
1385,8/27/2009,1:00 AM,22
1386,8/28/2009,1:00 AM,22
1387,8/29/2009,1:00 AM,23
1388,8/30/2009,1:00 AM,18
1389,8/31/2009,1:00 AM,16
1390,9/1/2009,1:00 AM,12
1391,9/2/2009,1:00 AM,12
1392,9/3/2009,1:00 AM,13
1393,9/4/2009,1:00 AM,13
1394,9/5/2009,1:00 AM,13
1395,9/6/2009,1:00 AM,14
1396,9/7/2009,1:00 AM,14
1397,9/8/2009,1:00 AM,14
1398,9/9/2009,1:00 AM,14
1399,9/10/2009,1:00 AM,14
1400,9/11/2009,1:00 AM,12
1401,9/12/2009,1:00 AM,11
1402,9/13/2009,1:00 AM,12
1403,9/14/2009,1:00 AM,12
1404,9/15/2009,1:00 AM,14
1405,9/16/2009,1:00 AM,15
1406,9/17/2009,1:00 AM,13
1407,9/18/2009,1:00 AM,13
1408,9/19/2009,1:00 AM,13
1409,9/20/2009,1:00 AM,12
1410,9/21/2009,1:00 AM,12
1411,9/22/2009,1:00 AM,14
1412,9/23/2009,1:00 AM,14
1413,9/24/2009,1:00 AM,16
1414,9/25/2009,1:00 AM,15
1415,9/26/2009,1:00 AM,14
1416,9/27/2009,1:00 AM,12
1417,9/28/2009,1:00 AM,12
1418,9/29/2009,1:00 AM,12
1419,9/30/2009,1:00 AM,14
1420,10/1/2009,1:00 AM,13
1421,10/2/2009,1:00 AM,12
1422,10/3/2009,1:00 AM,15
1423,10/4/2009,1:00 AM,13
1424,10/5/2009,1:00 AM,13
1425,10/6/2009,1:00 AM,13
1426,10/7/2009,1:00 AM,11
1427,10/8/2009,1:00 AM,11
1428,10/9/2009,1:00 AM,11
1429,10/10/2009,1:00 AM,12
1430,10/11/2009,1:00 AM,11
1431,10/12/2009,1:00 AM,11
1432,10/13/2009,1:00 AM,19
1433,10/14/2009,1:00 AM,11
1434,10/15/2009,1:00 AM,10
1435,10/16/2009,1:00 AM,10
1436,10/17/2009,1:00 AM,10
1437,10/18/2009,1:00 AM,9
1438,10/19/2009,1:00 AM,10
1439,10/20/2009,1:00 AM,10
1440,10/21/2009,1:00 AM,11
1441,10/22/2009,1:00 AM,10
1442,10/23/2009,1:00 AM,10
1443,10/24/2009,1:00 AM,11
1444,10/25/2009,1:00 AM,10
1445,10/26/2009,1:00 AM,9
1446,10/27/2009,1:00 AM,10
1447,10/28/2009,1:00 AM,10
1448,10/29/2009,1:00 AM,10
1449,10/30/2009,1:00 AM,11
1450,10/31/2009,1:00 AM,10
1451,11/1/2009,1:00 AM,10
1452,11/2/2009,1:00 AM,10
1453,11/3/2009,1:00 AM,10
1454,11/4/2009,1:00 AM,10
1455,11/5/2009,1:00 AM,10
1456,11/6/2009,1:00 AM,10
1457,11/7/2009,1:00 AM,10
1458,11/8/2009,1:00 AM,11
1459,11/9/2009,1:00 AM,10
1460,11/10/2009,1:00 AM,10
1461,11/11/2009,1:00 AM,12
1462,11/12/2009,1:00 AM,11
1463,11/13/2009,1:00 AM,11
1464,11/14/2009,1:00 AM,11
1465,11/15/2009,1:00 AM,12
1466,11/16/2009,1:00 AM,11
1467,11/17/2009,1:00 AM,12
1468,11/18/2009,1:00 AM,12
1469,11/19/2009,1:00 AM,12
1470,11/20/2009,1:00 AM,12
1471,11/21/2009,1:00 AM,12
1472,11/22/2009,1:00 AM,11
1473,11/23/2009,1:00 AM,11
1474,11/24/2009,1:00 AM,11
1475,11/25/2009,1:00 AM,11
1476,11/26/2009,1:00 AM,11
1477,11/27/2009,1:00 AM,11
1478,11/28/2009,1:00 AM,12
1479,11/29/2009,1:00 AM,12
1480,11/30/2009,1:00 AM,10
1481,12/1/2009,1:00 AM,11
1482,12/2/2009,1:00 AM,11
1483,12/3/2009,1:00 AM,11
1484,12/4/2009,1:00 AM,11
1485,12/5/2009,1:00 AM,11
1486,12/6/2009,1:00 AM,11
1487,12/7/2009,1:00 AM,11
1488,12/8/2009,1:00 AM,11
1489,12/9/2009,1:00 AM,11
1490,12/10/2009,1:00 AM,12
1491,12/11/2009,1:00 AM,11
1492,12/12/2009,1:00 AM,12
1493,12/13/2009,1:00 AM,11
1494,12/14/2009,1:00 AM,11
1495,12/15/2009,1:00 AM,11
1496,12/16/2009,1:00 AM,11
1497,12/17/2009,1:00 AM,12
1498,12/18/2009,1:00 AM,11
1499,12/19/2009,1:00 AM,11
1500,12/20/2009,1:00 AM,11
1501,12/21/2009,1:00 AM,11
1502,12/22/2009,1:00 AM,12
1503,12/23/2009,1:00 AM,12
1504,12/24/2009,1:00 AM,11
1505,12/25/2009,1:00 AM,12
1506,12/26/2009,1:00 AM,11
1507,12/27/2009,1:00 AM,11
1508,12/28/2009,1:00 AM,11
1509,12/29/2009,1:00 AM,11
1510,12/30/2009,1:00 AM,11
1511,12/31/2009,1:00 AM,11
1512,1/1/2010,1:00 AM,11
1513,1/2/2010,1:00 AM,11
1514,1/3/2010,1:00 AM,12
1515,1/4/2010,1:00 AM,11
1516,1/5/2010,1:00 AM,12
1517,1/6/2010,1:00 AM,12
1518,1/7/2010,1:00 AM,11
1519,1/8/2010,1:00 AM,11
1520,1/9/2010,1:00 AM,11
1521,1/10/2010,1:00 AM,12
1522,1/11/2010,1:00 AM,12
1523,1/12/2010,1:00 AM,12
